client_id,total_spending,avg_transaction,transaction_count,Chip Transaction,Online Transaction,Swipe Transaction,past_3_months_sum,past_6_months_sum,past_9_months_sum,past_3_months_avg,past_6_months_avg,past_9_months_avg,past_3_months_max,past_3_months_min,past_6_months_max,past_6_months_min,past_9_months_max,past_9_months_min,rate_of_change_3m,rate_of_change_6m,rate_of_change_9m,spending_volatility_3m,spending_volatility_6m,spending_volatility_9m,num_unique_merchants,category_diversity,top_5_merchant_categories,avg_time_between_transactions_seconds,spending_consistency_3m,spending_consistency_6m,spending_consistency_9m,chip_transaction_ratio,online_transaction_ratio,swipe_transaction_ratio,absolute_change_3m_vs_6m,absolute_change_6m_vs_9m,growth_rate_3m_vs_6m,growth_rate_6m_vs_9m,proportion_recent_3m_vs_6m,proportion_recent_6m_vs_9m,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,debt_to_income_ratio
525,41207.02,40.39903921568627,1020,634,374,12,11252.060000000001,24601.52,37497.61,3750.686666666667,4100.253333333333,4166.401111111111,4194.89,3096.94,6183.63,3096.94,6183.63,3096.94,2.6332831762966027,6.9438155082113315,11.107954949078767,578.1910212320254,1092.2058336168445,883.9058920558857,94,45,"['Taxicabs and Limousines', 'Local and Suburban Commuter Transportation', 'Dentists and Orthodontists', 'Telecommunication Services', 'Utilities - Electric, Gas, Water, Sanitary']",25752.89499509323,0.27306172589039446,0.5970225461583973,0.9099811148682919,0.6215686274509804,0.36666666666666664,0.011764705882352941,-2097.399999999998,11705.43,-0.1571149694444568,0.9076727907451019,0.4573725525902465,0.6560823476482901,55,66,1964,4,Male,959 Tenth Street,38.29,-120.58,18223.0,37147.0,0.0,703,3,0.0
526,49551.14,40.28547967479675,1230,596,396,238,15181.61,29509.559999999998,43765.979999999996,5060.536666666667,4918.259999999999,4862.886666666666,6530.64,3934.72,6530.64,3934.72,6530.64,3764.32,1.3246741513848568,3.5186321708132735,5.701637205541876,1331.7657989426418,1079.1398343866283,968.1316663682683,104,49,"['Taxicabs and Limousines', 'Insurance Sales, Underwriting', 'Telecommunication Services', 'Utilities - Electric, Gas, Water, Sanitary', 'Automotive Service Shops']",21327.3393002441,0.30638265840099743,0.59553745887582,0.8832487002317201,0.4845528455284553,0.32195121951219513,0.19349593495934958,853.6600000000035,15253.14,0.05958005157751134,1.0699137651668513,0.514464126201814,0.6742579510386835,51,62,1968,3,Female,54870 Lexington Drive,25.77,-80.2,31625.0,64481.0,114394.0,627,5,1.7740729827391015
528,21254.35,37.02848432055749,574,464,28,82,5932.91,13105.460000000001,19315.059999999998,1977.6366666666665,2184.2433333333333,2146.1177777777775,2460.05,1417.6100000000001,2460.05,1417.6100000000001,2460.05,1417.6100000000001,1.4117030141663784,4.327314485477937,6.851490823357247,525.5360696786977,403.18030952250945,360.53386102340573,70,42,"['Drug Stores and Pharmacies', 'Utilities - Electric, Gas, Water, Sanitary', 'Grocery Stores, Supermarkets', 'Service Stations', 'Telecommunication Services']",45629.10994764398,0.279138623387683,0.6166013074970537,0.9087579718975174,0.8083623693379791,0.04878048780487805,0.14285714285714285,-1239.6400000000012,6895.860000000004,-0.17283114094708307,1.1105159752641085,0.452705208363537,0.6785099295575578,38,65,1981,7,Male,5661 Forest Avenue,42.78,-96.16,19853.0,40478.0,76392.0,718,3,1.887247393645931
530,23425.89,20.49509186351706,1143,774,38,331,6945.61,13905.740000000002,20908.81,2315.2033333333334,2317.6233333333334,2323.2011111111115,2566.9,1901.55,3347.74,1137.21,3347.74,1137.21,2.6526044542609974,6.312844784517894,9.995666692961008,361.0334153971529,740.2766929916587,738.8986713590106,127,57,"['Wholesale Clubs', 'Travel Agencies', 'Grocery Stores, Supermarkets', 'Service Stations', 'Drug Stores and Pharmacies']",22934.76357267951,0.2964928973883169,0.5936056218141553,0.8925513609088065,0.6771653543307087,0.033245844269466314,0.289588801399825,-14.520000000002256,6902.670000000002,-0.002086167930771765,0.9856634304669241,0.49947791343718484,0.6650660654527925,78,68,1941,7,Male,34533 Ninth Avenue,34.06,-117.39,14709.0,18100.0,0.0,682,6,0.0
534,54675.89,44.926778964667214,1217,1099,26,92,16012.09,31733.67,49016.06,5337.363333333334,5288.945,5446.228888888889,5813.61,4744.74,5813.61,4744.74,6405.9,4744.74,1.754242200629213,4.458513728991108,7.431260438866728,543.8551421411161,350.62373512071366,460.81846546238904,102,42,"['Money Transfer', 'Grocery Stores, Supermarkets', 'Utilities - Electric, Gas, Water, Sanitary', 'Department Stores', 'Drug Stores and Pharmacies']",21587.467105263157,0.29285467506793217,0.5803960392780072,0.8964839895610295,0.9030402629416598,0.021364009860312245,0.07559572719802794,290.51000000000204,14451.279999999999,0.018478422652176363,0.83618527298597,0.5045773148835291,0.6474137252157762,27,74,1993,2,Female,31919 Summit Boulevard,41.72,-93.6,29680.0,60510.0,23196.0,790,3,0.3833415964303421
538,27559.53,40.115764192139736,687,601,57,29,8392.52,16665.09,24850.55,2797.5066666666667,2777.515,2761.172222222222,3152.8199999999997,2341.95,3477.41,2035.53,3477.41,2035.53,1.8962194806315247,4.751044776119403,7.575808817185747,414.6252327504124,526.4488183954827,481.06942614288477,86,42,"['Money Transfer', 'Telecommunication Services', 'Service Stations', 'Miscellaneous Food Stores', 'Department Stores']",38175.393586005834,0.3045233354850391,0.6046942745395151,0.9017044194875602,0.8748180494905385,0.08296943231441048,0.042212518195050945,119.95000000000073,8479.630000000001,0.014499726203586194,1.035938114656965,0.5035988404503067,0.6706125216544503,66,69,1954,2,Female,7888 Fourth Street,35.3,-77.15,14844.0,30265.0,36789.0,814,4,1.2155625309763753
542,17053.65,25.00535190615836,682,433,36,213,5440.69,10531.54,15075.949999999999,1813.5633333333333,1755.256666666667,1675.1055555555554,1976.81,1700.51,1976.81,1465.72,1976.81,1031.94,2.199446048538379,5.193165579737844,7.8655462184873945,144.82731280160306,179.5283547149771,280.8742209206423,67,35,"['Utilities - Electric, Gas, Water, Sanitary', 'Telecommunication Services', 'Automotive Service Shops', 'Department Stores', 'Wholesale Clubs']",38457.356828193835,0.3190337552371486,0.6175534269789752,0.8840306913769191,0.6348973607038123,0.05278592375366569,0.312316715542522,349.8399999999983,5987.130000000003,0.06871936906410481,1.3174713549173611,0.5166091568754426,0.698565596197918,52,65,1967,7,Female,4092 El Camino Lane,35.46,-97.51,14465.0,29496.0,49681.0,704,5,1.6843300786547328
543,29318.1,43.4986646884273,674,575,36,63,7775.889999999999,19533.01,25698.8,2591.963333333333,3255.5016666666666,2855.422222222222,2768.95,2264.48,5261.83,2264.48,5261.83,1973.47,1.8353704338440668,6.122441165960487,8.370710967525506,283.91799913589887,1054.4166640833532,1028.01913779338,79,38,"['Telecommunication Services', 'Utilities - Electric, Gas, Water, Sanitary', 'Eating Places and Restaurants', 'Service Stations', 'Grocery Stores, Supermarkets']",38858.335809806835,0.2652248952012579,0.6662440608361387,0.876550663242161,0.8531157270029673,0.05341246290801187,0.09347181008902077,-3981.2299999999996,13367.219999999998,-0.33862289404207835,2.167965499960264,0.3980896953413734,0.7600747894843338,43,65,1976,3,Female,742 Lake Street,43.37,-124.14,15069.0,30721.0,49961.0,749,3,1.6262816965593567
545,24711.829999999998,47.43153550863723,521,440,34,47,8183.889999999999,14533.96,22426.02,2727.963333333333,2422.3266666666664,2491.78,3355.73,2230.11,3355.73,1582.3,3355.73,1582.3,1.4387808315925297,3.331087423600826,5.682903570907076,573.9452950703,591.3878023316566,495.7091628414789,74,42,"['Money Transfer', 'Telecommunication Services', 'Utilities - Electric, Gas, Water, Sanitary', 'Automotive Service Shops', 'Insurance Sales, Underwriting']",50393.307692307695,0.33117296452751577,0.5881377461725821,0.9075013869875279,0.8445297504798465,0.06525911708253358,0.09021113243761997,1833.8199999999997,6641.899999999998,0.2887873676983088,0.8415926893612056,0.5630874173315462,0.6480846802062961,55,67,1964,10,Male,22 First Boulevard,40.67,-89.54,22416.0,45707.0,113194.0,715,3,2.47651344433019
546,36929.48,56.553568147013785,653,582,34,37,11723.130000000001,21146.76,31636.170000000002,3907.7100000000005,3524.4599999999996,3515.13,4398.0,3293.3,4398.0,2390.62,4398.0,2390.62,2.559690887559591,5.421145963015819,8.606221722891933,562.7120518524554,710.2969519574189,708.3191097062115,78,42,"['Eating Places and Restaurants', 'Money Transfer', 'Utilities - Electric, Gas, Water, Sanitary', 'Telecommunication Services', 'Insurance Sales, Underwriting']",40167.88343558282,0.3174463870057201,0.5726254472036973,0.8566643776191812,0.891271056661562,0.05206738131699847,0.05666156202143951,2299.5000000000036,10657.349999999995,0.2440142492861035,1.0160104333799511,0.5543700311537088,0.6684361602558083,51,68,1969,1,Male,599 East Lane,41.68,-71.66,25111.0,51196.0,26617.0,681,3,0.5199038987420892
547,24126.11,30.733898089171976,785,719,49,17,6954.62,15000.26,21696.7,2318.2066666666665,2500.0433333333335,2410.7444444444445,2547.65,1918.99,3540.98,1918.99,3540.98,1616.4,1.7298176751123582,4.8878809883618235,7.516358212470315,347.0166961881427,556.4586364022637,531.9649874077971,87,40,"['Money Transfer', 'Automotive Service Shops', 'Grocery Stores, Supermarkets', 'Utilities - Electric, Gas, Water, Sanitary', 'Insurance Sales, Underwriting']",33451.37755102041,0.28826114114542295,0.6217438285741049,0.8993037004307781,0.9159235668789809,0.062420382165605096,0.02165605095541401,-1091.0200000000004,8303.82,-0.13560387986536815,1.2400350036735936,0.4636332970228516,0.6913613591006927,70,66,1949,5,Male,111 Hillside Avenue,42.62,-88.63,18351.0,31901.0,16285.0,778,4,0.5104855647158396
549,33259.75,69.00363070539419,482,281,45,156,10124.16,19126.91,30479.97,3374.72,3187.818333333333,3386.6633333333334,4888.95,1939.38,4888.95,1939.38,4888.95,1939.38,4.220307520960307,8.862383854633954,14.7163474924976,1476.366661876378,974.7908425383704,879.013153300336,89,48,"['Telecommunication Services', 'Insurance Sales, Underwriting', 'Department Stores', 'Wholesale Clubs', 'Dentists and Orthodontists']",54366.36174636175,0.3043967558385135,0.5750767819962568,0.9164221017897008,0.58298755186722,0.09336099585062241,0.3236514522821577,1121.4099999999999,7773.8499999999985,0.12456305017911196,0.6847360975807402,0.5293149808306726,0.6275239116048998,51,65,1968,4,Male,774 Wessex Lane,33.3,-111.74,30557.0,62304.0,113416.0,719,4,1.8203646635850026
550,51475.89,46.96705291970803,1096,984,57,55,15837.75,32014.5,46092.29,5279.25,5335.75,5121.365555555556,5715.23,4959.81,5973.87,4959.81,5973.87,3171.84,1.7711483177404936,4.6016118336444904,7.0648180388190855,390.96166410531856,408.2241727286625,800.8587942969584,69,37,"['Department Stores', 'Wholesale Clubs', 'Drug Stores and Pharmacies', 'Grocery Stores, Supermarkets', 'Discount Stores']",23944.712328767124,0.3076731650487248,0.6219319374565452,0.8954151156978539,0.8978102189781022,0.05200729927007299,0.05018248175182482,-339.0,17936.71,-0.020956001669062085,1.274114047730503,0.4947055240594106,0.6945738647396343,76,70,1944,2,Male,4937 Maple Lane,47.54,-122.58,21219.0,30248.0,35766.0,763,4,1.1824252843163183
552,56101.36,44.98906174819567,1247,1154,49,44,16600.03,36383.909999999996,50279.11,5533.343333333333,6063.985,5586.567777777778,5915.79,5193.75,6895.4800000000005,5193.75,6895.4800000000005,3826.86,2.0234150321738134,5.626714555531473,8.157490497205169,362.92250761468887,646.6416837708508,1032.7918041742219,80,41,"['Miscellaneous Food Stores', 'Service Stations', 'Insurance Sales, Underwriting', 'Eating Places and Restaurants', 'Utilities - Electric, Gas, Water, Sanitary']",21039.341894060995,0.2958935398357544,0.6485388233012532,0.896219093440872,0.92542101042502,0.03929430633520449,0.03528468323977546,-3183.8499999999985,22488.709999999992,-0.16093152607072014,1.6184516955495414,0.45624645619451015,0.7236387040263839,54,66,1965,4,Male,1416 Bayview Avenue,29.67,-82.33,25767.0,52538.0,132409.0,602,1,2.520252008070349
554,57930.71,54.446156015037594,1064,593,61,410,18436.92,34508.93,52828.6,6145.639999999999,5751.488333333334,5869.844444444444,6595.46,5383.13,6595.46,4958.78,6595.46,4958.78,1.7953956206238835,4.232224894093816,7.009843134519806,663.9030684520138,706.5232180025415,621.6337953954708,91,47,"['Grocery Stores, Supermarkets', 'Wholesale Clubs', 'Drug Stores and Pharmacies', 'Utilities - Electric, Gas, Water, Sanitary', 'Department Stores']",24662.14487300094,0.31825813976731854,0.595693199686315,0.9119273697836605,0.5573308270676691,0.05733082706766917,0.38533834586466165,2364.909999999996,16189.260000000002,0.1471446321897507,0.8837091497827201,0.5342651887496946,0.653224389819151,59,67,1960,8,Male,6310 Sixth Street,29.66,-95.04,26170.0,53357.0,114266.0,690,5,2.1415371928706635
556,33919.46,27.894292763157893,1216,825,29,362,9067.0,20214.92,31004.520000000004,3022.3333333333335,3369.153333333333,3444.946666666667,3406.56,2719.03,4459.08,2719.03,4871.95,2559.71,2.0825352467014118,5.872527121346564,9.540699868430448,350.8358799115823,599.4041955030566,763.0897189714982,94,47,"['Wholesale Clubs', 'Grocery Stores, Supermarkets', 'Money Transfer', 'Drug Stores and Pharmacies', 'Department Stores']",21567.35802469136,0.26730968004797245,0.5959682141166162,0.9140629007655194,0.678453947368421,0.023848684210526317,0.29769736842105265,-2080.9199999999983,9425.319999999992,-0.18666441811566625,0.8735560169051668,0.44853009559276025,0.6519991278690976,46,66,1973,12,Male,5659 Park Avenue,41.01,-81.6,17856.0,36405.0,31815.0,715,2,0.8739184177997528
557,53116.52,29.281433296582136,1814,852,679,283,16927.88,32657.920000000002,48164.96000000001,5642.626666666667,5442.986666666667,5351.662222222223,7042.44,4596.17,7042.44,4596.17,7042.44,4430.9,2.2004189614067724,5.174371888748353,8.106163988603342,1260.83501245537,861.0726895835602,855.5565862755335,107,42,"['Taxicabs and Limousines', 'Wholesale Clubs', 'Grocery Stores, Supermarkets', 'Drug Stores and Pharmacies', 'Tolls and Bridge Fees']",14467.843353557639,0.31869331801104445,0.6148354598531681,0.9067792844862579,0.4696802646085998,0.3743109151047409,0.15600882028665933,1197.8400000000001,17150.879999999997,0.07614983814408616,1.1060060462860735,0.5183391961276163,0.678043125126648,59,54,1960,9,Male,350 Jefferson Boulevard,33.97,-118.35,18476.0,28245.0,13411.0,669,1,0.4748097008320057
561,26855.68,25.62564885496183,1048,805,184,59,8669.02,15812.640000000001,23693.24,2889.6733333333336,2635.44,2632.5822222222223,3050.78,2807.3,3050.78,2011.56,3891.1,1811.06,1.8415749414903728,4.183146605130491,6.766289276840677,139.53433603717008,442.25941527569563,656.0322848339437,119,46,"['Grocery Stores, Supermarkets', 'Service Stations', 'Taxicabs and Limousines', 'Money Transfer', 'Automotive Service Shops']",25014.383954154728,0.3228002418855155,0.5888005814784806,0.8822431604785282,0.7681297709923665,0.17557251908396945,0.05629770992366412,1525.3999999999996,7932.040000000001,0.2135331946548107,1.006527421769916,0.5482335650466968,0.6673903611325425,48,67,1971,6,Male,604 Pine Street,40.8,-91.12,18076.0,36853.0,112139.0,834,5,3.042873036116463
563,66298.03,46.07229325920778,1439,641,699,99,22346.35,40944.39,58526.729999999996,7448.783333333333,6824.065,6502.969999999999,8046.72,6837.12,8046.72,4706.92,8046.72,4702.51,1.777075628330549,4.088332885946074,6.2733647995705075,604.9168174495802,1293.4085766647754,1239.2561611103652,114,54,"['Tolls and Bridge Fees', 'Money Transfer', 'Betting (including Lottery Tickets, Casinos)', 'Automotive Service Shops', 'Utilities - Electric, Gas, Water, Sanitary']",18239.916550764952,0.3370590347857998,0.6175807938787925,0.8827823390830768,0.4454482279360667,0.4857539958304378,0.06879777623349548,3748.3099999999977,23362.050000000003,0.2015432809048694,1.3287224567378408,0.5457731816251261,0.6995844462863379,70,65,1950,1,Male,3485 Federal Avenue,39.87,-75.92,24725.0,49531.0,6707.0,737,6,0.13541014718055358
564,43153.55,43.45775427995972,993,903,61,29,12541.929999999998,25911.11,38649.64,4180.6433333333325,4318.518333333333,4294.404444444444,4581.05,3744.73,5569.73,3595.0,5569.73,3595.0,1.9747352442394126,5.145680300748313,8.16704576450079,419.2890746648821,708.6121931329338,651.7384475023533,73,39,"['Eating Places and Restaurants', 'Money Transfer', 'Fast Food Restaurants', 'Telecommunication Services', 'Utilities - Electric, Gas, Water, Sanitary']",26413.3064516129,0.2906349535553853,0.6004398247652858,0.8956306028125147,0.9093655589123867,0.06143001007049345,0.02920443101711984,-827.2500000000036,13172.580000000002,-0.06187739262991476,1.0340737903039048,0.4840367703274772,0.6704101254241954,57,64,1962,6,Male,2288 Pine Lane,44.08,-70.24,20800.0,42411.0,111077.0,765,2,2.61906109264106
565,54650.69,43.96676588897828,1243,270,52,921,16563.47,33486.98,49617.96,5521.156666666667,5581.163333333334,5513.106666666667,6125.7300000000005,5069.59,6125.7300000000005,5027.02,6125.7300000000005,5027.02,2.085508042808044,5.23808574648622,8.243027858759536,544.4411859267567,492.59621962279266,412.70016707047745,93,39,"['Money Transfer', 'Utilities - Electric, Gas, Water, Sanitary', 'Telecommunication Services', 'Grocery Stores, Supermarkets', 'Automotive Service Shops']",21088.840579710144,0.30307888152921764,0.6127457860092892,0.9079109522679402,0.2172164119066774,0.0418342719227675,0.7409493161705552,-360.0400000000009,17356.000000000007,-0.021274546474106204,1.0759420692357198,0.49462417930789815,0.6748963480159201,54,65,1965,10,Male,6721 Sussex Drive,32.98,-96.89,21381.0,43598.0,15891.0,757,4,0.3644891967521446
566,52658.1,33.497519083969465,1572,1163,358,51,15308.189999999999,31377.829999999998,47944.63,5102.73,5229.638333333333,5327.181111111111,5635.11,4494.75,5707.63,4494.75,6074.15,4494.75,2.4057934256632736,5.980995605984759,9.666806830190778,573.9266088969914,508.02875447819594,538.2723220509403,117,45,"['Taxicabs and Limousines', 'Drug Stores and Pharmacies', 'Wholesale Clubs', 'Grocery Stores, Supermarkets', 'Service Stations']",16706.77275620624,0.29070912167358864,0.5958785068204132,0.9104891745049669,0.739821882951654,0.227735368956743,0.03244274809160305,-761.4500000000007,14811.029999999999,-0.047384384466609086,0.894018760412391,0.487866433083486,0.6544597382438867,60,67,1959,10,Female,8179 Valley Stream Drive,42.79,-83.62,22680.0,46244.0,108449.0,814,5,2.345147478591817
569,23650.01,43.31503663003663,546,465,37,44,6708.52,15208.310000000001,21204.539999999997,2236.1733333333336,2534.7183333333337,2356.0599999999995,3160.2,1547.88,3887.89,1547.88,3887.89,1547.88,3.3340052200428976,8.825251311471174,12.699085200403129,831.607839629553,935.9808572063142,792.6697490916376,79,40,"['Utilities - Electric, Gas, Water, Sanitary', 'Service Stations', 'Telecommunication Services', 'Grocery Stores, Supermarkets', 'Drug Stores and Pharmacies']",47999.119266055044,0.2836582310113189,0.6430572333796054,0.8965975067240985,0.8516483516483516,0.06776556776556776,0.08058608058608059,-1791.2700000000004,9212.080000000005,-0.21074285364697254,1.5363119826957958,0.4411088411532905,0.7172195199707234,52,73,1968,2,Male,29 Martin Luther King Lane,34.83,-92.2,22377.0,45625.0,81136.0,662,1,1.778323287671233
